chart_id,link,title,safe title,javascript file,data files,question_id,question,golden_answer,enabled
96,https://observablehq.com/d/503afb7f94a9169f,Annual birth rate and peak birth month,annual_birth_rate_and_peak_birth_month,annual_birth_rate_and_peak_birth_month.js,files/b7d09dd92d93bf7732416e19feadff3816d9af604e121da3039510af23e3c537e69efbb058b4c2f4f3a445143719648e277b19867e825e8ee407f8c247470e1f.csv,319,What happens if I hover over France's data point in 2000?,A tooltip shows France's birth rate and its peak birth month for 2000.,1
97,https://observablehq.com/d/528b5dcbfb99d8c6,Birth seasonality,birth_seasonality,birth_seasonality.js,files/c5223a400177c36f8f66802f80d0d732ea222f3c0aa81209d7385047815a2678a62d15150f7bb434d457b6623abb454140fe968bce6246bff48be418ea4bc903.csv,320,What seasonal trend can be observed in birth rates throughout the year?,Birth rates generally peak in late summer and early autumn.,1
97,https://observablehq.com/d/528b5dcbfb99d8c6,Birth seasonality,birth_seasonality,birth_seasonality.js,files/c5223a400177c36f8f66802f80d0d732ea222f3c0aa81209d7385047815a2678a62d15150f7bb434d457b6623abb454140fe968bce6246bff48be418ea4bc903.csv,321,How can I find the birth rate for September 2010?,Move the slider to 2010 and hover over the September bar.,1
97,https://observablehq.com/d/528b5dcbfb99d8c6,Birth seasonality,birth_seasonality,birth_seasonality.js,files/c5223a400177c36f8f66802f80d0d732ea222f3c0aa81209d7385047815a2678a62d15150f7bb434d457b6623abb454140fe968bce6246bff48be418ea4bc903.csv,322,What happens if I drag the slider from 2000 to 2010?,The bars update to display the monthly birth rates for 2010 instead of 2000.,1
98,https://observablehq.com/d/90c11d52c2bfe951,Peak birth month each year and the daily birth rate that month,peak_birth_month_each_year_and_the_daily_birth_rate_that_month,peak_birth_month_each_year_and_the_daily_birth_rate_that_month.js,files/bbea95cbdd37e3079ffb3b0062c467e27bbd6b0300ca1d7f1dc158bcdef7c103ce3781b9d42dd9bc7fc1650b7071ac01bfe06a6383895c4df0b4b899e9845968.csv,323,What was the daily birth rate in the peak month for Spain in 1990?,Approximately 39 births per day.,1
98,https://observablehq.com/d/90c11d52c2bfe951,Peak birth month each year and the daily birth rate that month,peak_birth_month_each_year_and_the_daily_birth_rate_that_month,peak_birth_month_each_year_and_the_daily_birth_rate_that_month.js,files/bbea95cbdd37e3079ffb3b0062c467e27bbd6b0300ca1d7f1dc158bcdef7c103ce3781b9d42dd9bc7fc1650b7071ac01bfe06a6383895c4df0b4b899e9845968.csv,324,How can I find the peak month and daily birth rate for France in 2005?,Hover over 2005 in the line chart and read the tooltip for France.,1
98,https://observablehq.com/d/90c11d52c2bfe951,Peak birth month each year and the daily birth rate that month,peak_birth_month_each_year_and_the_daily_birth_rate_that_month,peak_birth_month_each_year_and_the_daily_birth_rate_that_month.js,files/bbea95cbdd37e3079ffb3b0062c467e27bbd6b0300ca1d7f1dc158bcdef7c103ce3781b9d42dd9bc7fc1650b7071ac01bfe06a6383895c4df0b4b899e9845968.csv,325,What happens if I click the Bar button and move the slider to 2010?,The chart switches to bars showing France's and Spain's peak-month daily birth rates for 2010.,1
99,https://observablehq.com/d/7f15489d43316c45,"Population of cities, towns and rural areas",population_of_cities_towns_and_rural_areas,population_of_cities_towns_and_rural_areas.js,files/71406cb58de5d652fa3072828fce15836b0cc89a86a8fe57219e37d24c6a43ea783ac598fa6bf5ad1b336fb9cabd3f720111c0e8e7953ea95b0d9ac99cdec103.csv,326,"In 2020, which had a larger population in Asia: cities or rural areas?",Cities had the larger population.,1
99,https://observablehq.com/d/7f15489d43316c45,"Population of cities, towns and rural areas",population_of_cities_towns_and_rural_areas,population_of_cities_towns_and_rural_areas.js,files/71406cb58de5d652fa3072828fce15836b0cc89a86a8fe57219e37d24c6a43ea783ac598fa6bf5ad1b336fb9cabd3f720111c0e8e7953ea95b0d9ac99cdec103.csv,327,How can I find the population living in cities in North America in 2010?,Hover over 2010 in the North America panel and read the Cities value in the tooltip.,1
99,https://observablehq.com/d/7f15489d43316c45,"Population of cities, towns and rural areas",population_of_cities_towns_and_rural_areas,population_of_cities_towns_and_rural_areas.js,files/71406cb58de5d652fa3072828fce15836b0cc89a86a8fe57219e37d24c6a43ea783ac598fa6bf5ad1b336fb9cabd3f720111c0e8e7953ea95b0d9ac99cdec103.csv,328,What happens if I hover over Asia at 2020?,"A tooltip appears showing the populations of cities, towns & suburbs, rural areas, and the total population.",1
100,https://observablehq.com/d/2bc85c650c3a8152,Number of people living in the world's largest cities,number_of_people_living_in_the_worlds_largest_cities,number_of_people_living_in_the_worlds_largest_cities.js,files/60ca0ef66adacb3d4ad267449cb46afd78e9c15fcaa639d2eb03749fb8a1ffaa472e434c96fe29e786d9f76a44975ea89da10bd0460178c34d460f2c8328eb3d.csv,329,How has the population of Tokyo changed over time?,It grew rapidly before slowing and stabilizing in recent decades.,1
100,https://observablehq.com/d/2bc85c650c3a8152,Number of people living in the world's largest cities,number_of_people_living_in_the_worlds_largest_cities,number_of_people_living_in_the_worlds_largest_cities.js,files/60ca0ef66adacb3d4ad267449cb46afd78e9c15fcaa639d2eb03749fb8a1ffaa472e434c96fe29e786d9f76a44975ea89da10bd0460178c34d460f2c8328eb3d.csv,330,How can I get the projected population of New Delhi in 2035?,"Switch to Bar mode, move the slider to 2035, and read New Delhi's bar value.",1
100,https://observablehq.com/d/2bc85c650c3a8152,Number of people living in the world's largest cities,number_of_people_living_in_the_worlds_largest_cities,number_of_people_living_in_the_worlds_largest_cities.js,files/60ca0ef66adacb3d4ad267449cb46afd78e9c15fcaa639d2eb03749fb8a1ffaa472e434c96fe29e786d9f76a44975ea89da10bd0460178c34d460f2c8328eb3d.csv,331,What happens if I hover over 2020 on the line chart?,A tooltip appears showing the populations of all listed cities for 2020.,1
101,https://observablehq.com/d/b9ead2eadc99be08,Population density of the world's largest cities,population_density_of_the_worlds_largest_cities,population_density_of_the_worlds_largest_cities.js,files/1ba20d8ae9e30c23f773109d38583ae2152dbb99e2ae528d5409a0134fd954d6ae2cee696fe6b37695d829db3807df51e3ea58b2abca26e6558b7ea1314802b8.csv,332,What was the population density of Mumbai in 2020?,"Approximately 30,000 people per km².",1
101,https://observablehq.com/d/b9ead2eadc99be08,Population density of the world's largest cities,population_density_of_the_worlds_largest_cities,population_density_of_the_worlds_largest_cities.js,files/1ba20d8ae9e30c23f773109d38583ae2152dbb99e2ae528d5409a0134fd954d6ae2cee696fe6b37695d829db3807df51e3ea58b2abca26e6558b7ea1314802b8.csv,333,How can I get the projected population density of Hong Kong in 2100?,"Switch to Bar mode, move the slider to 2100, and read Hong Kong's bar value.",1
101,https://observablehq.com/d/b9ead2eadc99be08,Population density of the world's largest cities,population_density_of_the_worlds_largest_cities,population_density_of_the_worlds_largest_cities.js,files/1ba20d8ae9e30c23f773109d38583ae2152dbb99e2ae528d5409a0134fd954d6ae2cee696fe6b37695d829db3807df51e3ea58b2abca26e6558b7ea1314802b8.csv,334,What happens if I hover over 2020 on the line chart?,A tooltip appears showing the population densities of all six cities for 2020.,1
102,https://observablehq.com/d/2414ee1335c8187d,"Population of the world's largest cities, 1950 to 2035",population_of_the_worlds_largest_cities_1950_to_2035,population_of_the_worlds_largest_cities_1950_to_2035.js,files/56d813c5485c6699f72f0668c721b34bd29ecf1aef6a979cfec5b2a0d1fd0623131899fd1497a1757b6138a3a8653d366c648a00ff1a4868d19d2baa8f9e3b85.csv,335,"In 2015, which city had a larger population: Delhi or Tokyo?",Tokyo had the larger population.,1
102,https://observablehq.com/d/2414ee1335c8187d,"Population of the world's largest cities, 1950 to 2035",population_of_the_worlds_largest_cities_1950_to_2035,population_of_the_worlds_largest_cities_1950_to_2035.js,files/56d813c5485c6699f72f0668c721b34bd29ecf1aef6a979cfec5b2a0d1fd0623131899fd1497a1757b6138a3a8653d366c648a00ff1a4868d19d2baa8f9e3b85.csv,336,How can I find the population of Istanbul in 2010?,Hover over 2010 in Line mode and read Istanbul's value in the tooltip.,1
102,https://observablehq.com/d/2414ee1335c8187d,"Population of the world's largest cities, 1950 to 2035",population_of_the_worlds_largest_cities_1950_to_2035,population_of_the_worlds_largest_cities_1950_to_2035.js,files/56d813c5485c6699f72f0668c721b34bd29ecf1aef6a979cfec5b2a0d1fd0623131899fd1497a1757b6138a3a8653d366c648a00ff1a4868d19d2baa8f9e3b85.csv,337,What happens if I hover over 2020 on the line chart?,A tooltip appears showing the populations of all listed cities for 2020.,1
103,https://observablehq.com/@fyp4/malaysia-direct-investment-abroad-dia-by-sector,Malaysia Direct Investment Abroad DIA by Sector,malaysia_direct_investment_abroad_dia_by_sector,malaysia_direct_investment_abroad_dia_by_sector.js,files/e31ba05813a942683c3a2eb4e0669cf8cc18f6285b4c2feebd2e249240f26c3877a184a99360dcb8211d62642d689c96e35456abee56ba700ef1fa7989043719.csv,338,What was the Value bill in US dollars for the manufacturing in 2023?,2.8$,1
103,https://observablehq.com/@fyp4/malaysia-direct-investment-abroad-dia-by-sector,Malaysia Direct Investment Abroad DIA by Sector,malaysia_direct_investment_abroad_dia_by_sector,malaysia_direct_investment_abroad_dia_by_sector.js,files/e31ba05813a942683c3a2eb4e0669cf8cc18f6285b4c2feebd2e249240f26c3877a184a99360dcb8211d62642d689c96e35456abee56ba700ef1fa7989043719.csv,339,How do I get the information about the manufacturing in 2016?,Hovering over the bar in 2016,1
103,https://observablehq.com/@fyp4/malaysia-direct-investment-abroad-dia-by-sector,Malaysia Direct Investment Abroad DIA by Sector,malaysia_direct_investment_abroad_dia_by_sector,malaysia_direct_investment_abroad_dia_by_sector.js,files/e31ba05813a942683c3a2eb4e0669cf8cc18f6285b4c2feebd2e249240f26c3877a184a99360dcb8211d62642d689c96e35456abee56ba700ef1fa7989043719.csv,340,What is the total manufacturing in US dollars fo the years 2015 to 2020?,-2.7$,1
104,https://observablehq.com/d/326e00c42fc73c5d,Percent Change in Marijuana Use 2011 to 2016 by State,percent_change_in_marijuana_use_2011_to_2016_by_state,percent_change_in_marijuana_use_2011_to_2016_by_state.js,files/557c88176897163962be25555ce27c13e202dfaf51bbc751cd53f0ab9a2a977a987a299012df67d3b0416e31bfb2a4516f90e567484401714d08ff3d67fcc934.csv,341,How do I get the percent change of california?,Hover over california which is at the left hand side of the map.,1
104,https://observablehq.com/d/326e00c42fc73c5d,Percent Change in Marijuana Use 2011 to 2016 by State,percent_change_in_marijuana_use_2011_to_2016_by_state,percent_change_in_marijuana_use_2011_to_2016_by_state.js,files/557c88176897163962be25555ce27c13e202dfaf51bbc751cd53f0ab9a2a977a987a299012df67d3b0416e31bfb2a4516f90e567484401714d08ff3d67fcc934.csv,342,What is the percent change of Alaska?,30.3,1
104,https://observablehq.com/d/326e00c42fc73c5d,Percent Change in Marijuana Use 2011 to 2016 by State,percent_change_in_marijuana_use_2011_to_2016_by_state,percent_change_in_marijuana_use_2011_to_2016_by_state.js,files/557c88176897163962be25555ce27c13e202dfaf51bbc751cd53f0ab9a2a977a987a299012df67d3b0416e31bfb2a4516f90e567484401714d08ff3d67fcc934.csv,343,Which has the highest percent change out of all the states?,55.6 Maryland,1
105,https://observablehq.com/d/b787bc7974e1f0b2,Percent Change in Past Year Cocaine Use 2011 -2016 by state,percent_change_in_past_year_cocaine_use_2011_2016_by_state,percent_change_in_past_year_cocaine_use_2011_2016_by_state.js,files/68cd7c019dbac712ba1c04f245b2bf2ff011a9cc211c81441df1776234412f7771e352da7fbe676c35411cd154cfbce4273a14ba448307234806261bcd2b6fdb.csv,344,How do I get the percent change of Texas?,Hover over Texas which is at the bottom of the map.,1
105,https://observablehq.com/d/b787bc7974e1f0b2,Percent Change in Past Year Cocaine Use 2011 -2016 by state,percent_change_in_past_year_cocaine_use_2011_2016_by_state,percent_change_in_past_year_cocaine_use_2011_2016_by_state.js,files/68cd7c019dbac712ba1c04f245b2bf2ff011a9cc211c81441df1776234412f7771e352da7fbe676c35411cd154cfbce4273a14ba448307234806261bcd2b6fdb.csv,345,What is the percent change of New York?,28.1,1
105,https://observablehq.com/d/b787bc7974e1f0b2,Percent Change in Past Year Cocaine Use 2011 -2016 by state,percent_change_in_past_year_cocaine_use_2011_2016_by_state,percent_change_in_past_year_cocaine_use_2011_2016_by_state.js,files/68cd7c019dbac712ba1c04f245b2bf2ff011a9cc211c81441df1776234412f7771e352da7fbe676c35411cd154cfbce4273a14ba448307234806261bcd2b6fdb.csv,346,Which state has the lowest percent change?,-3.9 Illinois,1
106,https://observablehq.com/d/2abe767da206ed2b,Persistent poverty and high poverty U.S. counties,persistent_poverty_and_high_poverty_us_counties,persistent_poverty_and_high_poverty_us_counties.js,files/88e3b47f78683d1af0c812fc985bc795c68d6459da8ae1d7aa31a39343bb1fd90681bf3b95eb6c91217a7ef72ceccc04ddc6c2ff4208202c1fb40f67975f4298.csv,347,How do I get to see only the metro counties?,Using the filter on the right hand side,1
106,https://observablehq.com/d/2abe767da206ed2b,Persistent poverty and high poverty U.S. counties,persistent_poverty_and_high_poverty_us_counties,persistent_poverty_and_high_poverty_us_counties.js,files/88e3b47f78683d1af0c812fc985bc795c68d6459da8ae1d7aa31a39343bb1fd90681bf3b95eb6c91217a7ef72ceccc04ddc6c2ff4208202c1fb40f67975f4298.csv,348,What does the black color on the counties mean?,"It means that it has both, persistent and high poverty",1
106,https://observablehq.com/d/2abe767da206ed2b,Persistent poverty and high poverty U.S. counties,persistent_poverty_and_high_poverty_us_counties,persistent_poverty_and_high_poverty_us_counties.js,files/88e3b47f78683d1af0c812fc985bc795c68d6459da8ae1d7aa31a39343bb1fd90681bf3b95eb6c91217a7ef72ceccc04ddc6c2ff4208202c1fb40f67975f4298.csv,349,What kind of poverty has Merced county in California?,High Poverty,1
107,https://observablehq.com/d/6d1c43df3a1de518,Energy Consumption Animated,energy_consumption_animated,energy_consumption_animated.js,files/2688a1d146762959222d28cb0cd8c45cd067959bd3b229887826d1565960a1d59a9ce6347202d21c4c1723d22ca670d9e10acc5d6e34f29bab236b5a7552b037.csv,350,How do I get to see only solar energy?,"In the Energy Type filter click, and then select solar energy.",1
107,https://observablehq.com/d/6d1c43df3a1de518,Energy Consumption Animated,energy_consumption_animated,energy_consumption_animated.js,files/2688a1d146762959222d28cb0cd8c45cd067959bd3b229887826d1565960a1d59a9ce6347202d21c4c1723d22ca670d9e10acc5d6e34f29bab236b5a7552b037.csv,351,How do I see only between 1800 and 1880?,"In the year filter, move the cursor to the left until you see the 1880 year on the right hand side.",1
107,https://observablehq.com/d/6d1c43df3a1de518,Energy Consumption Animated,energy_consumption_animated,energy_consumption_animated.js,files/2688a1d146762959222d28cb0cd8c45cd067959bd3b229887826d1565960a1d59a9ce6347202d21c4c1723d22ca670d9e10acc5d6e34f29bab236b5a7552b037.csv,352,What is the natural gas value in 2020?,"38,000 Twh",1
108,https://observablehq.com/d/ad1587cfc205c2f2,EHS - Public,ehs_public,ehs_public.js,files/1839bc9f85d5fccee0e93a7c8d3f8942ca3a995acf09f127404fc2ef1df0fdfad7f9312d99d79977573fea13aa17575be568ca6b8c777e4ebdaf5e7883124453.csv; files/4b05560e786692af6481f09a15f0028c7596b62bf71dab075b0ce4aefbcb812493458ea6dbebf324ef61a8a59001ddb4550796048c836176d21e7a5a81d32c5d.csv; files/efdce4bb52b7590ae0698db9cbb8bd7c5b1f8aaf82e986f6773cdd8485548d72ea719856a0e08d649b3aac6bf3f4a7a4d1002e6584bbe68cbb81573a08917419.csv,353,What is the difference between the National Home Sales Annualized Rate value in January 2021 and January 2024?,"In 2021 the value is 6967398 and in 2024 is 4134501, so there is a difference of 2832897",1
108,https://observablehq.com/d/ad1587cfc205c2f2,EHS - Public,ehs_public,ehs_public.js,files/1839bc9f85d5fccee0e93a7c8d3f8942ca3a995acf09f127404fc2ef1df0fdfad7f9312d99d79977573fea13aa17575be568ca6b8c777e4ebdaf5e7883124453.csv; files/4b05560e786692af6481f09a15f0028c7596b62bf71dab075b0ce4aefbcb812493458ea6dbebf324ef61a8a59001ddb4550796048c836176d21e7a5a81d32c5d.csv; files/efdce4bb52b7590ae0698db9cbb8bd7c5b1f8aaf82e986f6773cdd8485548d72ea719856a0e08d649b3aac6bf3f4a7a4d1002e6584bbe68cbb81573a08917419.csv,354,How do I see Year over Year change?,"Go to the metrics filter at the top, click and select Year over Year.",1
